SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
243487,7,FF07RKNA00,Kenai National Wildlife Refuge,Aphis farinosa,,-738852,655761,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hemiptera,Sternorrhyncha,Aphididae,Species,Aphis,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/50057105,,,,matt_bowser@fws.gov,11/9/2020 7:50:58 AM,matt_bowser@fws.gov,11/9/2020 7:50:58 AM
249137,7,FF07RKNA00,Kenai National Wildlife Refuge,Liriomyza equiseti,"Liriomyza equiseti De Meijere, 1924",,1215816,Animals,Insect,Animalia,,,,,Diptera,,Agromyzidae,Species,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"https://arctos.database.museum/guid/KNWR:Ento:1698, https://arctos.database.museum/guid/UAMObs:Ento:239386",,,,matt_bowser@fws.gov,1/19/2021 2:49:23 PM,matt_bowser@fws.gov,1/19/2021 2:50:38 PM
249140,7,FF07RKNA00,Kenai National Wildlife Refuge,Alnus incana,Alnus incana (L.) Moench,19471,102707,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Fagales,,Betulaceae,Species,Alnus,Thinleaf alder,,Present,,,,Native,,,Common,"Thinleaf alder is the dominant tall shrub in wetlands, along streams, and along lakeshores of the lowlands of the Kenai National Wildlife Refuge.",,,,,,,,,,Approved,Accepted,No,,"https://arctos.database.museum/guid/KNWR:Herb:10556, https://arctos.database.museum/guid/UAM:Herb:20781",,,,matt_bowser@fws.gov,1/23/2021 9:19:30 AM,matt_bowser@fws.gov,1/23/2021 9:22:31 AM
200185,7,FF07RKNA00,Kenai National Wildlife Refuge,Atomaria fimetarius,"Atomaria fimetarius (Fabricius, 1792)",,1215797,Animals,Insect,Animalia,,,,,Coleoptera,,Cryptophagidae,Species,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:4964,,,,matt_bowser@fws.gov,1/24/2020 10:07:52 AM,matt_bowser@fws.gov,1/24/2020 10:08:30 AM
204278,7,FF07RKNA00,Kenai National Wildlife Refuge,Corticaria ferruginea,,-694115,560769,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Latridiidae,Species,Corticaria,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:4568,,,,matt_bowser@fws.gov,2/3/2020 11:29:36 AM,matt_bowser@fws.gov,2/3/2020 11:29:58 AM
204284,7,FF07RKNA00,Kenai National Wildlife Refuge,Hylaeus annulatus,"Hylaeus annulatus (Linnaeus, 1758)",655706,481684,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Colletidae,Species,Hylaeus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:8380,,,,matt_bowser@fws.gov,2/7/2020 4:54:51 PM,matt_bowser@fws.gov,2/7/2020 4:55:26 PM
204279,7,FF07RKNA00,Kenai National Wildlife Refuge,Enicmus mimus,,-694077,559854,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Latridiidae,Species,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAM:Ento:282612,,,,matt_bowser@fws.gov,2/3/2020 11:40:28 AM,matt_bowser@fws.gov,2/3/2020 11:40:54 AM
204283,7,FF07RKNA00,Kenai National Wildlife Refuge,Agoliinus congregatus,"Agoliinus congregatus (Mannerheim, 1853)",926771,919051,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Scarabaeidae,Species,Agoliinus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAM:Ento:404008,,,,matt_bowser@fws.gov,2/4/2020 9:48:28 AM,matt_bowser@fws.gov,2/4/2020 9:48:52 AM
200188,7,FF07RKNA00,Kenai National Wildlife Refuge,Sericus incongruus,,-687705,547586,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Elateridae,Species,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:3767,,,,matt_bowser@fws.gov,1/24/2020 10:35:27 AM,matt_bowser@fws.gov,1/24/2020 10:35:49 AM
200187,7,FF07RKNA00,Kenai National Wildlife Refuge,Ctenicera watsoni,,-688201,550842,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Elateridae,Species,Ctenicera,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32498,,,,matt_bowser@fws.gov,1/24/2020 10:32:25 AM,matt_bowser@fws.gov,1/24/2020 10:32:59 AM
204280,7,FF07RKNA00,Kenai National Wildlife Refuge,Xylita laevigata,,,992447,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Melandryidae,Species,Xylita,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32562,,,,matt_bowser@fws.gov,2/3/2020 12:06:16 PM,matt_bowser@fws.gov,2/3/2020 12:06:35 PM
200184,7,FF07RKNA00,Kenai National Wildlife Refuge,Glocianus punctiger,"Glocianus punctigerá(C.R.Sahlberg, 1835)",,1215798,Animals,Insect,,,,,,,,,Species,,,,Present,,,,Non-native,,,Common,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:10806,,,,matt_bowser@fws.gov,1/17/2020 6:19:57 PM,matt_bowser@fws.gov,3/6/2020 11:25:54 PM
200186,7,FF07RKNA00,Kenai National Wildlife Refuge,Isochnus flagellum,"Isochnus flagellum (Erichson, 1902)",,1215800,Animals,Insect,Animalia,,,,,Coleoptera,,Curculionidae,Species,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:5526,,,,matt_bowser@fws.gov,1/24/2020 10:10:58 AM,matt_bowser@fws.gov,1/24/2020 10:11:20 AM
204282,7,FF07RKNA00,Kenai National Wildlife Refuge,Dendroides ephemeroides,,-691576,559097,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Pyrochroidae,Species,Dendroides,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6804,,,,matt_bowser@fws.gov,2/4/2020 9:45:13 AM,matt_bowser@fws.gov,2/4/2020 9:45:40 AM
211676,7,FF07RKNA00,Kenai National Wildlife Refuge,Amauronematus fallax,,-721443,617939,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Symphyta,Tenthredinidae,Species,,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:238734,,,,jake_danner@fws.gov,5/18/2020 1:40:14 PM,jake_danner@fws.gov,6/3/2020 11:15:56 AM
211677,7,FF07RKNA00,Kenai National Wildlife Refuge,Anticlea vasiliata,"Anticlea vasiliata Guenée in Boisduval and Guenée, 1858",189238,102681,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Lepidoptera,,Geometridae,Species,Anticlea,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:239245,,,,jake_danner@fws.gov,5/18/2020 1:42:29 PM,jake_danner@fws.gov,6/3/2020 11:17:51 AM
211496,7,FF07RKNA00,Kenai National Wildlife Refuge,Cinara fornacula,,-739164,655978,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hemiptera,Sternorrhyncha,Aphididae,Species,Cinara,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:11128,,,,jake_danner@fws.gov,5/8/2020 10:25:07 AM,jake_danner@fws.gov,6/10/2020 1:19:07 PM
211497,7,FF07RKNA00,Kenai National Wildlife Refuge,Cinara nimbata,,-739202,656059,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hemiptera,Sternorrhyncha,Aphididae,Species,Cinara,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.ebi.ac.uk/ena/data/view/JF883561,,,,jake_danner@fws.gov,5/8/2020 10:27:51 AM,jake_danner@fws.gov,6/10/2020 1:20:20 PM
200165,7,FF07RKNA00,Kenai National Wildlife Refuge,Sericoda bogemannii,"Sericoda bogemannii (Gyllenhal, 1813)",932467,918164,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Carabidae,Species,Sericoda,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:241043,,,,matt_bowser@fws.gov,12/26/2019 5:28:28 PM,matt_bowser@fws.gov,12/26/2019 5:30:49 PM
200167,7,FF07RKNA00,Kenai National Wildlife Refuge,Dryocoetes affaber,"Dryocoetes affaber (Mannerheim, 1852)",1085292,1179310,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Curculionidae,Species,Dryocoetes,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32814,,,,matt_bowser@fws.gov,12/26/2019 6:09:06 PM,matt_bowser@fws.gov,12/26/2019 6:11:47 PM
200168,7,FF07RKNA00,Kenai National Wildlife Refuge,Dryocoetes autographus,"Dryocoetes autographus (Ratzeburg, 1837)",1085404,1179422,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Curculionidae,Species,Dryocoetes,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32856,,,,matt_bowser@fws.gov,12/26/2019 6:15:04 PM,matt_bowser@fws.gov,12/26/2019 6:15:35 PM
204287,7,FF07RKNA00,Kenai National Wildlife Refuge,Pipunculus hertzogi,Pipunculus hertzogi Rapp,,1124892,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Pipunculidae,Species,Pipunculus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6768,,,,matt_bowser@fws.gov,2/12/2020 4:53:40 PM,matt_bowser@fws.gov,2/12/2020 4:54:16 PM
211509,7,FF07RKNA00,Kenai National Wildlife Refuge,Stenodema trispinosum,,-733086,648657,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Miridae,Species,Stenodema,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:5769,,,,jake_danner@fws.gov,5/8/2020 11:07:20 AM,matt_bowser@fws.gov,6/11/2020 9:57:20 AM
211533,7,FF07RKNA00,Kenai National Wildlife Refuge,Zele niveitarsis,,-727937,630662,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Braconidae,Species,,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6277,,,,jake_danner@fws.gov,5/8/2020 12:48:23 PM,matt_bowser@fws.gov,6/2/2020 11:48:15 AM
211534,7,FF07RKNA00,Kenai National Wildlife Refuge,Dinotiscus eupterus,,-712647,601180,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Pteromalidae,Species,,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6154,,,,jake_danner@fws.gov,5/8/2020 12:50:16 PM,jake_danner@fws.gov,6/10/2020 2:49:44 PM
211535,7,FF07RKNA00,Kenai National Wildlife Refuge,Mesopolobus verditer,,-712434,598368,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Pteromalidae,Species,,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:5268,,,,jake_danner@fws.gov,5/8/2020 12:52:02 PM,jake_danner@fws.gov,6/10/2020 5:02:58 PM
200164,7,FF07RKNA00,Kenai National Wildlife Refuge,Sericoda bembidioides,"Sericoda bembidioides Kirby, 1837",110241,1052,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Carabidae,Species,Sericoda,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:241042,,,,matt_bowser@fws.gov,12/26/2019 3:14:04 PM,matt_bowser@fws.gov,12/26/2019 3:15:26 PM
200163,7,FF07RKNA00,Kenai National Wildlife Refuge,Quedionuchus,"Quedionuchus Sharp, 1884",,1210519,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Staphylinidae,Genus,Quedionuchus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,matt_bowser@fws.gov,12/23/2019 10:42:41 AM,matt_bowser@fws.gov,12/23/2019 10:42:41 AM
200166,7,FF07RKNA00,Kenai National Wildlife Refuge,Phratora hudsonia,"Phratora hudsonia Brown, 1951",720139,614568,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Species,Phratora,,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAM:Ento:111403,,,,matt_bowser@fws.gov,12/26/2019 5:57:26 PM,matt_bowser@fws.gov,12/26/2019 5:59:21 PM
200169,7,FF07RKNA00,Kenai National Wildlife Refuge,Ips perturbatus,"Ips perturbatus (Eichhoff, 1869)",1085284,1179302,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Curculionidae,Species,Ips,,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32988,,,,matt_bowser@fws.gov,12/26/2019 6:25:27 PM,matt_bowser@fws.gov,12/26/2019 6:25:49 PM
204286,7,FF07RKNA00,Kenai National Wildlife Refuge,Tomosvaryella sylvatica,"Tomosvaryella sylvatica (Meigen, 1824)",141808,42452,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Pipunculidae,Species,Tomosvaryella,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:5264,,,,matt_bowser@fws.gov,2/12/2020 4:51:41 PM,matt_bowser@fws.gov,2/12/2020 4:52:29 PM
204281,7,FF07RKNA00,Kenai National Wildlife Refuge,Rhizophagus dimidiatus,"Rhizophagus dimidiatus Mannerheim, 1843",1012327,1029126,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Monotomidae,Species,Rhizophagus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32601,,,,matt_bowser@fws.gov,2/4/2020 9:43:04 AM,matt_bowser@fws.gov,2/4/2020 9:43:05 AM
211678,7,FF07RKNA00,Kenai National Wildlife Refuge,Aphidius salicis,,-729744,640985,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Braconidae,Species,,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:240103,,,,jake_danner@fws.gov,5/18/2020 1:47:50 PM,jake_danner@fws.gov,6/3/2020 11:19:42 AM
211494,7,FF07RKNA00,Kenai National Wildlife Refuge,Cavariella salicis,,-739070,654392,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hemiptera,Sternorrhyncha,Aphididae,Species,Cavariella,,,Present,,,,Native,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.ebi.ac.uk/ena/data/view/JF883546,,,,jake_danner@fws.gov,5/7/2020 1:04:13 PM,jake_danner@fws.gov,6/10/2020 12:55:04 PM
137478,7,FF07RKNA00,Kenai National Wildlife Refuge,Delphinium glaucum,Delphinium glaucum S. Watson,18458,91092,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Ranunculales,,Ranunculaceae,Species,Delphinium,Mountain larkspur,"177321, 177329, 204726, 229343, 88560",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.inaturalist.org/observations/114307,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:49:15 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:56 AM
151635,7,FF07RKNA00,Kenai National Wildlife Refuge,Calcarius,"Calcarius Bechstein, 1802",179524,85679,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Calcariidae,Genus,Calcarius,Longspurs,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:36:12 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:36:12 PM
158879,7,FF07RKNA00,Kenai National Wildlife Refuge,Arnica chamissonis,Arnica chamissonis Less.,36560,141479,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Asterales,,Asteraceae,Species,Arnica,Chamisso arnica,"170450, 170460, 206468, 206470, 221231, 221233, 221245, 221899, 221901, 221903, 221905, 221907, 221910, 293770, 293772, 293774, 293776, 293778, 293780, 94144, 94145",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,https://arctos.database.museum/guid/KNWR:Herb:10517,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:48:11 PM,jake_danner@fws.gov,6/22/2020 11:28:56 AM
164688,7,FF07RKNA00,Kenai National Wildlife Refuge,Aruncus dioicus,Aruncus dioicus (Walter) Fernald,25130,129607,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Rosales,,Rosaceae,Species,Aruncus,goat's beard,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Herb:699, http://www.inaturalist.org/observations/6721444",,,,Script: Mark_Laker@fws.gov,6/5/2019 10:55:41 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:32 AM
169728,7,FF07RKNA00,Kenai National Wildlife Refuge,Pedicularis labradorica,Pedicularis labradorica Wirsing,33379,136646,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Lamiales,,Orobanchaceae,Species,Pedicularis,Labrador lousewort,"195738, 214300, 214302",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,https://arctos.database.museum/guid/KNWR:Herb:11488,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:41:45 PM,jake_danner@fws.gov,8/4/2020 10:26:06 AM
171609,7,FF07RKNA00,Kenai National Wildlife Refuge,Leymus,Leymus Hochst.,500380,148993,Plants,Vascular Plant,Plantae,Tracheophyta,Magnoliopsida,,,Poales,,Poaceae,Genus,Leymus,,"852997, 852999, 855085",Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:00:50 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:00:53 AM
188436,7,FF07RKNA00,Kenai National Wildlife Refuge,Operophtera occidentalis,,-700081,572945,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Lepidoptera,,Geometridae,Species,Operophtera,Kodiak looper,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:11341, https://www.inaturalist.org/observations/34808119",,,,matt_bowser@fws.gov,10/24/2019 9:06:31 AM,matt_bowser@fws.gov,10/24/2019 9:10:45 AM
