SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
211596,7,FF07RKNA00,Kenai National Wildlife Refuge,Phellinus igniarius,,-504822,163435,Fungi,Fungi,Fungi,,,,,Hymenochaetales,,Hymenochaetaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/10454240,,,,jake_danner@fws.gov,5/8/2020 5:33:44 PM,jake_danner@fws.gov,5/8/2020 5:33:44 PM
211584,7,FF07RKNA00,Kenai National Wildlife Refuge,Neidium hitchcockii,Neidium hitchcockii (Ehrenb.) Cleve,3294,129691,Chromista,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Bacillariophycidae,,Naviculales,,Neidiaceae,Species,Neidium,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/12765676,,,,jake_danner@fws.gov,5/8/2020 4:14:17 PM,jake_danner@fws.gov,5/8/2020 4:14:17 PM
211594,7,FF07RKNA00,Kenai National Wildlife Refuge,Inonotus obliquus,Inonotus obliquus (Ach. ex Pers.) Pilát,,1126110,Fungi,Fungi,Fungi,,,,,Hymenochaetales,,Hymenochaetaceae,Species,Inonotus,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:8832,,,,jake_danner@fws.gov,5/8/2020 5:22:20 PM,jake_danner@fws.gov,5/8/2020 5:22:20 PM
211597,7,FF07RKNA00,Kenai National Wildlife Refuge,Hericium coralloides,,-744034,666896,Fungi,Fungi,Fungi,,,,,Russulales,,Hericiaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:8979,,,,jake_danner@fws.gov,5/8/2020 5:36:46 PM,jake_danner@fws.gov,5/8/2020 5:36:46 PM
211592,7,FF07RKNA00,Kenai National Wildlife Refuge,Russula xerampelina,,-504870,164366,Fungi,Fungi,Fungi,,,,,Russulales,,Russulaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/871319,,,,jake_danner@fws.gov,5/8/2020 5:15:04 PM,jake_danner@fws.gov,5/8/2020 5:15:04 PM
211599,7,FF07RKNA00,Kenai National Wildlife Refuge,Amanita muscaria,,-744224,664778,Fungi,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetidae,,Agaricales,,Amanitaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/877727,,,,jake_danner@fws.gov,5/11/2020 10:20:28 AM,jake_danner@fws.gov,5/11/2020 10:20:28 AM
211583,7,FF07RKNA00,Kenai National Wildlife Refuge,Staurosira construens,Staurosira construens Ehrenb.,590965,341693,Chromista,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Fragilariophycidae,,Fragilariales,,Fragilariaceae,Species,Staurosira,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/12891879,,,,jake_danner@fws.gov,5/8/2020 4:11:55 PM,jake_danner@fws.gov,5/8/2020 4:11:55 PM
211587,7,FF07RKNA00,Kenai National Wildlife Refuge,Epithemia turgida,Epithemia turgida (Ehrenb.) Kütz.,5020,152407,Chromista,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Bacillariophycidae,,Rhopalodiales,,Rhopalodiaceae,Species,Epithemia,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/12685525,,,,jake_danner@fws.gov,5/8/2020 4:24:35 PM,jake_danner@fws.gov,5/8/2020 4:24:35 PM
211588,7,FF07RKNA00,Kenai National Wildlife Refuge,Stephanodiscus niagarae,Stephanodiscus niagarae Ehrenb.,2432,123502,Chromista,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Coscinodiscophycidae,,Thalassiosirales,,Stephanodiscaceae,Species,Stephanodiscus,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/12689404,,,,jake_danner@fws.gov,5/8/2020 4:26:43 PM,jake_danner@fws.gov,5/8/2020 4:26:43 PM
211593,7,FF07RKNA00,Kenai National Wildlife Refuge,Chalciporus piperatus,,-504250,160607,Fungi,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetidae,,Boletales,,Boletaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/868967,,,,jake_danner@fws.gov,5/8/2020 5:19:45 PM,jake_danner@fws.gov,5/8/2020 5:19:45 PM
211586,7,FF07RKNA00,Kenai National Wildlife Refuge,Epithemia adnata,Epithemia adnata (Kütz.) Bréb.,591291,344342,Chromista,Chromista,Chromista,Ochrophyta,Bacillariophyceae,Bacillariophycidae,,Rhopalodiales,,Rhopalodiaceae,Species,Epithemia,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/12894528,,,,jake_danner@fws.gov,5/8/2020 4:20:32 PM,jake_danner@fws.gov,5/8/2020 4:20:32 PM
211645,7,FF07RKNA00,Kenai National Wildlife Refuge,Umbilicaria torrefacta,,-511449,175644,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,,,Umbilicariales,,Umbilicariaceae,Species,Umbilicaria,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9100,,,,jake_danner@fws.gov,5/11/2020 3:05:32 PM,jake_danner@fws.gov,5/11/2020 3:05:32 PM
211615,7,FF07RKNA00,Kenai National Wildlife Refuge,Ramboldia cinnabarina,"<em>Ramboldia</em> <em>cinnabarina</em> (Sommerf.) Kalb, Lumbsch & Elix",,991955,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Lecanoraceae,Species,Ramboldia,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:12158,,,,jake_danner@fws.gov,5/11/2020 12:32:21 PM,jake_danner@fws.gov,5/11/2020 12:32:21 PM
211609,7,FF07RKNA00,Kenai National Wildlife Refuge,Cladina mitis,,-507147,167599,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Cladoniaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:8861,,,,jake_danner@fws.gov,5/11/2020 12:07:48 PM,jake_danner@fws.gov,5/11/2020 12:07:48 PM
211625,7,FF07RKNA00,Kenai National Wildlife Refuge,Melanelia panniformis,,-509114,170436,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9036,,,,jake_danner@fws.gov,5/11/2020 1:14:55 PM,jake_danner@fws.gov,5/11/2020 1:14:55 PM
211617,7,FF07RKNA00,Kenai National Wildlife Refuge,Lecidea nylanderi,,-508630,168250,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,Lecideaceae,Species,Lecidea,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11638,,,,jake_danner@fws.gov,5/11/2020 12:37:02 PM,jake_danner@fws.gov,5/11/2020 12:37:02 PM
211600,7,FF07RKNA00,Kenai National Wildlife Refuge,Cortinarius caperatus,,-750821,680908,Fungi,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetidae,,Agaricales,,Cortinariaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:8949,,,,jake_danner@fws.gov,5/11/2020 10:25:24 AM,jake_danner@fws.gov,5/11/2020 10:25:24 AM
211606,7,FF07RKNA00,Kenai National Wildlife Refuge,Biatora pallens,,-746015,671199,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Ramalinaceae,Species,Biatora,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11684,,,,jake_danner@fws.gov,5/11/2020 11:59:04 AM,jake_danner@fws.gov,5/11/2020 12:02:54 PM
211612,7,FF07RKNA00,Kenai National Wildlife Refuge,Cladina stygia,,-507157,167620,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Cladoniaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11691,,,,jake_danner@fws.gov,5/11/2020 12:21:49 PM,jake_danner@fws.gov,5/11/2020 12:23:56 PM
211602,7,FF07RKNA00,Kenai National Wildlife Refuge,Leccinum holopus,,,773915,Fungi,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetidae,,Boletales,,Boletaceae,Species,Leccinum,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:8955,,,,jake_danner@fws.gov,5/11/2020 11:36:44 AM,jake_danner@fws.gov,5/11/2020 11:36:44 AM
211604,7,FF07RKNA00,Kenai National Wildlife Refuge,Chrysomyxa arctostaphyli,,,1006246,Fungi,Fungi,Fungi,Basidiomycota,Pucciniomycetes,,,Pucciniales,,Coleosporiaceae,Species,Chrysomyxa,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,https://www.inaturalist.org/observations/6413791,,,,jake_danner@fws.gov,5/11/2020 11:41:09 AM,jake_danner@fws.gov,5/11/2020 11:41:09 AM
211614,7,FF07RKNA00,Kenai National Wildlife Refuge,Pycnora sorophora,,-511941,174901,Fungi,Fungi,,,,,,,,Lecanoraceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11722,,,,jake_danner@fws.gov,5/11/2020 12:30:22 PM,jake_danner@fws.gov,5/11/2020 12:30:22 PM
211607,7,FF07RKNA00,Kenai National Wildlife Refuge,Baeomyces rufus,,-506560,167114,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Ostropomycetidae,,Baeomycetales,,Baeomycetaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMb:Herb:21786,,,,jake_danner@fws.gov,5/11/2020 12:02:20 PM,jake_danner@fws.gov,5/11/2020 12:02:20 PM
211608,7,FF07RKNA00,Kenai National Wildlife Refuge,Calicium viride,,-506768,169745,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,Caliciaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:12016,,,,jake_danner@fws.gov,5/11/2020 12:05:29 PM,jake_danner@fws.gov,5/11/2020 12:05:29 PM
211601,7,FF07RKNA00,Kenai National Wildlife Refuge,Leucopaxillus gentianeus,<em>Leucopaxillus</em> <em>gentianeus</em> (Quélet) Kotlaba,,950363,Fungi,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetidae,,Agaricales,,Tricholomataceae,Species,Leucopaxillus,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:10340,,,,jake_danner@fws.gov,5/11/2020 10:27:49 AM,jake_danner@fws.gov,5/11/2020 10:27:49 AM
211628,7,FF07RKNA00,Kenai National Wildlife Refuge,Vulpicida pinastri,,-511613,177600,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,Vulpicida,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:12130,,,,jake_danner@fws.gov,5/11/2020 1:33:32 PM,jake_danner@fws.gov,5/11/2020 1:33:32 PM
211629,7,FF07RKNA00,Kenai National Wildlife Refuge,Peltigera polydactylon,,-509916,178702,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,Peltigeraceae,Species,Peltigera,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9057,,,,jake_danner@fws.gov,5/11/2020 1:47:32 PM,jake_danner@fws.gov,5/11/2020 1:47:33 PM
211603,7,FF07RKNA00,Kenai National Wildlife Refuge,Dacrymyces chrysospermus,,-744417,668652,Fungi,Fungi,Fungi,,,,,Dacrymycetales,,Dacrymycetaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Draft,Undecided,No,,http://arctos.database.museum/guid/KNWR:Herb:10336,,,,jake_danner@fws.gov,5/11/2020 11:38:39 AM,jake_danner@fws.gov,5/11/2020 11:38:39 AM
211605,7,FF07RKNA00,Kenai National Wildlife Refuge,Chrysothrix candelaris,,-504642,159869,Fungi,Fungi,Fungi,Ascomycota,Arthoniomycetes,Arthoniomycetidae,,Arthoniales,,Chrysothricaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11795,,,,jake_danner@fws.gov,5/11/2020 11:53:46 AM,jake_danner@fws.gov,5/11/2020 11:53:46 AM
211610,7,FF07RKNA00,Kenai National Wildlife Refuge,Cladina rangiferina,,-507153,167612,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Cladoniaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11924,,,,jake_danner@fws.gov,5/11/2020 12:12:05 PM,jake_danner@fws.gov,5/11/2020 12:12:05 PM
211611,7,FF07RKNA00,Kenai National Wildlife Refuge,Cladina stellaris,,-507156,167618,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Cladoniaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:8859,,,,jake_danner@fws.gov,5/11/2020 12:14:54 PM,jake_danner@fws.gov,5/11/2020 12:14:54 PM
211613,7,FF07RKNA00,Kenai National Wildlife Refuge,Cladonia albonigra,,-507163,167633,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Cladoniaceae,Species,Cladonia,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11770,,,,jake_danner@fws.gov,5/11/2020 12:26:56 PM,jake_danner@fws.gov,5/11/2020 12:26:56 PM
211616,7,FF07RKNA00,Kenai National Wildlife Refuge,Lecidea leprarioides,,-508584,172644,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecideales,,Lecideaceae,Species,Lecidea,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:11637,,,,jake_danner@fws.gov,5/11/2020 12:34:04 PM,jake_danner@fws.gov,5/11/2020 12:34:04 PM
211618,7,FF07RKNA00,Kenai National Wildlife Refuge,Lobaria scrobiculata,,-508962,172886,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Peltigerales,,Lobariaceae,Species,Lobaria,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:12000,,,,jake_danner@fws.gov,5/11/2020 12:39:46 PM,jake_danner@fws.gov,5/11/2020 12:39:46 PM
211619,7,FF07RKNA00,Kenai National Wildlife Refuge,Alectoria nigricans,,-506065,164172,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,Alectoria,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9004,,,,jake_danner@fws.gov,5/11/2020 12:42:50 PM,jake_danner@fws.gov,5/11/2020 12:42:50 PM
211624,7,FF07RKNA00,Kenai National Wildlife Refuge,Melanelia olivacea,,-509112,170432,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9035,,,,jake_danner@fws.gov,5/11/2020 1:11:30 PM,jake_danner@fws.gov,5/11/2020 1:11:30 PM
211627,7,FF07RKNA00,Kenai National Wildlife Refuge,Melanelia subaurifera,,-509120,170449,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9038,,,,jake_danner@fws.gov,5/11/2020 1:26:59 PM,jake_danner@fws.gov,5/11/2020 1:26:59 PM
211620,7,FF07RKNA00,Kenai National Wildlife Refuge,Alectoria sarmentosa,,-506075,165022,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,Alectoria,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9001,,,,jake_danner@fws.gov,5/11/2020 12:45:35 PM,jake_danner@fws.gov,5/11/2020 12:45:35 PM
211641,7,FF07RKNA00,Kenai National Wildlife Refuge,Umbilicaria caroliniana,,-511420,175048,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,,,Umbilicariales,,Umbilicariaceae,Species,Umbilicaria,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9093,,,,jake_danner@fws.gov,5/11/2020 2:45:28 PM,jake_danner@fws.gov,5/11/2020 2:45:28 PM
211622,7,FF07RKNA00,Kenai National Wildlife Refuge,Bryoria glabra,Bryoria glabra (Motyka) Brodo & D. Hawksw.,190580,103785,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,Bryoria,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:12110,,,,jake_danner@fws.gov,5/11/2020 12:52:34 PM,jake_danner@fws.gov,5/11/2020 12:52:34 PM
211623,7,FF07RKNA00,Kenai National Wildlife Refuge,Cetrariella delisei,,-507041,166683,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9013,,,,jake_danner@fws.gov,5/11/2020 12:54:42 PM,jake_danner@fws.gov,5/11/2020 12:54:42 PM
211630,7,FF07RKNA00,Kenai National Wildlife Refuge,Rinodina degeliana,,-510743,176258,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Teloschistales,,Physciaceae,Species,Rinodina,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:12299,,,,jake_danner@fws.gov,5/11/2020 2:03:19 PM,jake_danner@fws.gov,5/11/2020 2:03:19 PM
211636,7,FF07RKNA00,Kenai National Wildlife Refuge,Stereocaulon botryosum,,-511047,174741,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Stereocaulaceae,Species,Stereocaulon,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9080,,,,jake_danner@fws.gov,5/11/2020 2:23:41 PM,jake_danner@fws.gov,5/11/2020 2:23:41 PM
211637,7,FF07RKNA00,Kenai National Wildlife Refuge,Stereocaulon intermedium,,-511062,174773,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Stereocaulaceae,Species,Stereocaulon,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9084,,,,jake_danner@fws.gov,5/11/2020 2:27:16 PM,jake_danner@fws.gov,5/11/2020 2:27:16 PM
211621,7,FF07RKNA00,Kenai National Wildlife Refuge,Arctoparmelia centrifuga,,-506208,166547,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9003,,,,jake_danner@fws.gov,5/11/2020 12:48:15 PM,jake_danner@fws.gov,5/11/2020 12:48:15 PM
211626,7,FF07RKNA00,Kenai National Wildlife Refuge,Melanelia stygia,,-509118,170444,Fungi,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,Parmeliaceae,Species,,,,Present,,,,,,,,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Herb:9037,,,,jake_danner@fws.gov,5/11/2020 1:24:35 PM,jake_danner@fws.gov,5/11/2020 1:24:35 PM
