SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
131904,7,FF07RKNA00,Kenai National Wildlife Refuge,Melanitta nigra,"Melanitta nigra (Linnaeus, 1758)",175171,78560,Animals,Bird,Animalia,Chordata,Aves,,,Anseriformes,,Anatidae,Species,Melanitta,Black scoter,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,Skilak Lake annual,,,Script: Mark_Laker@fws.gov,6/5/2019 6:08:58 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:08:58 PM
133711,7,FF07RKNA00,Kenai National Wildlife Refuge,Empidonax hammondii,"Empidonax hammondii (Xantus de Vesey, 1858)",554254,264075,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Tyrannidae,Species,Empidonax,Hammond's flycatcher,85831,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://ebird.org/ebird/view/checklist/S2616908,6/12/00 outlet of lower russian lake and LTEMP 2004,,,Script: Mark_Laker@fws.gov,6/5/2019 6:21:11 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:15:47 AM
132215,7,FF07RKNA00,Kenai National Wildlife Refuge,Aegolius,"Aegolius Kaup, 1829",177937,82973,Animals,Bird,Animalia,Chordata,Aves,,,Strigiformes,,Strigidae,Genus,Aegolius,Saw-whet owls,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:11:04 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:11:04 PM
132228,7,FF07RKNA00,Kenai National Wildlife Refuge,Bonasa,"Bonasa Stephens, 1819",175789,83129,Animals,Bird,Animalia,Chordata,Aves,,,Galliformes,,Phasianidae,Genus,Bonasa,Ruffed grouse,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 6:11:09 PM,Script: Mark_Laker@fws.gov,6/5/2019 6:11:10 PM
139991,7,FF07RKNA00,Kenai National Wildlife Refuge,Vulpes,"Vulpes Frisch, 1775",180603,93346,Animals,Mammal,Animalia,Chordata,Mammalia,,,Carnivora,Caniformia,Canidae,Genus,Vulpes,Red foxes,93344,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:07:21 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:07:22 PM
146515,7,FF07RKNA00,Kenai National Wildlife Refuge,Calcarius lapponicus,"Calcarius lapponicus (Linnaeus, 1758)",179526,85681,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Calcariidae,Species,Calcarius,Lapland longspur,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S5866236, http://ebird.org/ebird/view/checklist/S5866264, http://ebird.org/ebird/view/checklist/S5866266, http://ebird.org/ebird/view/checklist/S5866272, http://ebird.org/ebird/view/checklist/S6550981, http://ebird.org/ebird/view/checklist/S6550982, http://ebird.org/ebird/view/checklist/S6550991, http://ebird.org/ebird/view/checklist/S6550992, http://ebird.org/ebird/view/checklist/S6550993, http://ebird.org/ebird/view/checklist/S6550994, http://ebird.org/ebird/view/checklist/S6550996, http://ebird.org/ebird/view/checklist/S6551006, http://ebird.org/ebird/view/checklist/S6551010, http://ebird.org/ebird/view/checklist/S6980286, http://ebird.org/ebird/view/checklist/S6980287, http://ebird.org/ebird/view/checklist/S6980288, http://ebird.org/ebird/view/checklist/S6980289, http://ebird.org/ebird/view/checklist/S6980290, http://ebird.org/ebird/view/checklist/S6980291, http://ebird.org/ebird/view/checklist/S6980299, http://ebird.org/ebird/view/checklist/S6980310, http://ebird.org/ebird/view/checklist/S6980311, http://ebird.org/ebird/view/checklist/S6980328, http://ebird.org/ebird/view/checklist/S6980332, http://ebird.org/ebird/view/checklist/S6980334, http://ebird.org/ebird/view/checklist/S6980338, http://ebird.org/ebird/view/checklist/S6980339, http://ebird.org/ebird/view/checklist/S6980348, http://ebird.org/ebird/view/checklist/S6980349, http://ebird.org/ebird/view/checklist/S6980350, http://ebird.org/ebird/view/checklist/S6980351",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:59:24 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:16:36 AM
172161,7,FF07RKNA00,Kenai National Wildlife Refuge,Ursidae,"Ursidae Fischer de Waldheim, 1817",180540,93276,Animals,Mammal,Animalia,Chordata,Mammalia,,,Carnivora,Caniformia,Ursidae,Family,,Bear,263492,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:08:18 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:08:19 AM
172171,7,FF07RKNA00,Kenai National Wildlife Refuge,Lontra,"Lontra Gray, 1843",180548,93284,Animals,Mammal,Animalia,Chordata,Mammalia,,,Carnivora,Caniformia,Mustelidae,Genus,Lontra,River otters,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:08:24 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:08:24 AM
171359,7,FF07RKNA00,Kenai National Wildlife Refuge,Oreamnos,"Oreamnos Rafinesque, 1817",180712,95062,Animals,Mammal,Animalia,Chordata,Mammalia,,,Artiodactyla,,Bovidae,Genus,Oreamnos,Mountain goats,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:58:07 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:58:07 PM
171360,7,FF07RKNA00,Kenai National Wildlife Refuge,Oreamnos americanus,"Oreamnos americanus (Blainville, 1816)",180713,95063,Animals,Mammal,Animalia,Chordata,Mammalia,,,Artiodactyla,,Bovidae,Species,Oreamnos,Mountain goat,"891455, 891456, 891457, 891458, 891459, 891460, 891465, 891466",Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,https://doi.org/10.1002/jwmg.21691,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:58:07 PM,matt_bowser@fws.gov,10/25/2019 9:41:18 AM
167053,7,FF07RKNA00,Kenai National Wildlife Refuge,Phalacrocorax,"Phalacrocorax Brisson, 1760",174714,83416,Animals,Bird,Animalia,Chordata,Aves,,,Suliformes,,Phalacrocoracidae,Genus,Phalacrocorax,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:15:53 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:15:53 PM
163479,7,FF07RKNA00,Kenai National Wildlife Refuge,Thymallus,"Thymallus Linck, 1790",162015,72618,Animals,Fish,Animalia,Chordata,Teleostei,,,Salmoniformes,,Salmonidae,Genus,Thymallus,Graylings,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:46:23 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:46:23 PM
152521,7,FF07RKNA00,Kenai National Wildlife Refuge,Pinicola,"Pinicola Vieillot, 1808",179204,94317,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Fringillidae,Genus,Pinicola,Pine grosbeaks,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:43:11 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:43:11 PM
171884,7,FF07RKNA00,Kenai National Wildlife Refuge,Synaptomys,"Synaptomys Baird, 1857",180322,91714,Animals,Mammal,Animalia,Chordata,Mammalia,,,Rodentia,Myomorpha,Cricetidae,Genus,Synaptomys,Bog lemmings,"972504, 975116, 980370",Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:04:47 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:04:51 AM
151678,7,FF07RKNA00,Kenai National Wildlife Refuge,Contopus,"Contopus Cabanis, 1855",178355,85842,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Tyrannidae,Genus,Contopus,Pewees,85856,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:36:33 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:36:35 PM
151685,7,FF07RKNA00,Kenai National Wildlife Refuge,Contopus sordidulus,"Contopus sordidulus P. L. Sclater, 1859",178360,85848,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Tyrannidae,Species,Contopus,Western wood-pewee,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S11505349, http://ebird.org/ebird/view/checklist/S2614273, http://ebird.org/ebird/view/checklist/S27287401, http://ebird.org/ebird/view/checklist/S4153449, http://ebird.org/ebird/view/checklist/S4157602, http://ebird.org/ebird/view/checklist/S4158809, http://ebird.org/ebird/view/checklist/S4342574, http://ebird.org/ebird/view/checklist/S5060120, http://ebird.org/ebird/view/checklist/S5190685, http://ebird.org/ebird/view/checklist/S5190831, http://ebird.org/ebird/view/checklist/S5245312, http://ebird.org/ebird/view/checklist/S5245322, http://ebird.org/ebird/view/checklist/S5247382, http://ebird.org/ebird/view/checklist/S5250829, http://ebird.org/ebird/view/checklist/S6447196, http://ebird.org/ebird/view/checklist/S6495902, http://ebird.org/ebird/view/checklist/S6529816, http://ebird.org/ebird/view/checklist/S6550992, http://ebird.org/ebird/view/checklist/S6550993, http://ebird.org/ebird/view/checklist/S6550994, http://ebird.org/ebird/view/checklist/S6551019, http://ebird.org/ebird/view/checklist/S6551022, http://ebird.org/ebird/view/checklist/S6551023, http://ebird.org/ebird/view/checklist/S6551031, http://ebird.org/ebird/view/checklist/S6551034, http://ebird.org/ebird/view/checklist/S6551036, http://ebird.org/ebird/view/checklist/S6551038, http://ebird.org/ebird/view/checklist/S6617129, http://ebird.org/ebird/view/checklist/S6617153, http://ebird.org/ebird/view/checklist/S6723932, http://ebird.org/ebird/view/checklist/S6980223, http://ebird.org/ebird/view/checklist/S6980246, http://ebird.org/ebird/view/checklist/S6980249, http://ebird.org/ebird/view/checklist/S6980251, http://ebird.org/ebird/view/checklist/S6980253, http://ebird.org/ebird/view/checklist/S6980260, http://ebird.org/ebird/view/checklist/S6980261, http://ebird.org/ebird/view/checklist/S6980263, http://ebird.org/ebird/view/checklist/S6980295, http://ebird.org/ebird/view/checklist/S6980296, http://ebird.org/ebird/view/checklist/S6980349, http://ebird.org/ebird/view/checklist/S6980350, http://ebird.org/ebird/view/checklist/S6980351, http://ebird.org/ebird/view/checklist/S6980353, http://ebird.org/ebird/view/checklist/S6980354, http://ebird.org/ebird/view/checklist/S6980355, http://ebird.org/ebird/view/checklist/S6980356, http://ebird.org/ebird/view/checklist/S8349644, http://ebird.org/ebird/view/checklist/S8379153, http://ebird.org/ebird/view/checklist/S8458336, http://ebird.org/ebird/view/checklist/S8521206, http://ebird.org/ebird/view/checklist/S8528140",,,,Script: Mark_Laker@fws.gov,6/5/2019 8:36:37 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:38 AM
151686,7,FF07RKNA00,Kenai National Wildlife Refuge,Gruidae,Gruidae,176174,86493,Animals,Bird,Animalia,Chordata,Aves,,,Gruiformes,,Gruidae,Family,,Cranes,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:36:37 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:36:38 PM
157736,7,FF07RKNA00,Kenai National Wildlife Refuge,Oncorhynchus keta,"Oncorhynchus keta (Walbaum in Artedi, 1792)",161976,71769,Animals,Fish,Animalia,Chordata,Teleostei,,,Salmoniformes,,Salmonidae,Species,Oncorhynchus,Chum salmon,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:34:22 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:34:23 PM
157757,7,FF07RKNA00,Kenai National Wildlife Refuge,Salvelinus alpinus,"Salvelinus alpinus (Linnaeus, 1758)",162001,71799,Animals,Fish,Animalia,Chordata,Teleostei,,,Salmoniformes,,Salmonidae,Species,Salvelinus,Arctic char,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:34:33 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:34:34 PM
157761,7,FF07RKNA00,Kenai National Wildlife Refuge,Salvelinus namaycush,"Salvelinus namaycush (Walbaum in Artedi, 1792)",162002,71800,Animals,Fish,Animalia,Chordata,Teleostei,,,Salmoniformes,,Salmonidae,Species,Salvelinus,Lake trout,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://www.sf.adfg.state.ak.us/fedaidpdfs/fred.122.pdf,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:34:35 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:01 AM
157890,7,FF07RKNA00,Kenai National Wildlife Refuge,Numenius,"Numenius Brisson, 1760",176592,79199,Animals,Bird,Animalia,Chordata,Aves,,,Charadriiformes,,Scolopacidae,Genus,Numenius,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 9:36:35 PM,Script: Mark_Laker@fws.gov,6/5/2019 9:36:36 PM
151424,7,FF07RKNA00,Kenai National Wildlife Refuge,Rissa,"Rissa Stephens, 1826",176806,80374,Animals,Bird,Animalia,Chordata,Aves,,,Charadriiformes,,Laridae,Genus,Rissa,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 8:34:27 PM,Script: Mark_Laker@fws.gov,6/5/2019 8:34:27 PM
140109,7,FF07RKNA00,Kenai National Wildlife Refuge,Artiodactyla,"Artiodactyla Owen, 1848",180692,95039,Animals,Mammal,Animalia,Chordata,Mammalia,,,Artiodactyla,,,Order,,Artiodactyls,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:08:18 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:08:18 PM
175149,7,FF07RKNA00,Kenai National Wildlife Refuge,Felidae,"Felidae Fischer de Waldheim, 1817",180580,93320,Animals,Mammal,Animalia,Chordata,Mammalia,,,Carnivora,Feliformia,Felidae,Family,,Cats,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:36:23 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:36:23 AM
175150,7,FF07RKNA00,Kenai National Wildlife Refuge,Lynx,"Lynx Kerr, 1792",180581,93321,Animals,Mammal,Animalia,Chordata,Mammalia,,,Carnivora,Feliformia,Felidae,Genus,Lynx,Lynxes,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:36:23 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:36:24 AM
161000,7,FF07RKNA00,Kenai National Wildlife Refuge,Selasphorus,"Selasphorus Swainson, 1832",178037,83889,Animals,Bird,Animalia,Chordata,Aves,,,Apodiformes,,Trochilidae,Genus,Selasphorus,Unidentified selasphorus hummingbird,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:15:04 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:15:05 PM
136691,7,FF07RKNA00,Kenai National Wildlife Refuge,Certhia americana,"Certhia americana Bonaparte, 1838",178803,90967,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Certhiidae,Species,Certhia,Brown creeper,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S10196071, http://ebird.org/ebird/view/checklist/S12402951, http://ebird.org/ebird/view/checklist/S14192493, http://ebird.org/ebird/view/checklist/S22914694, http://ebird.org/ebird/view/checklist/S23002993, http://ebird.org/ebird/view/checklist/S23192260, http://ebird.org/ebird/view/checklist/S24859906, http://ebird.org/ebird/view/checklist/S25124482, http://ebird.org/ebird/view/checklist/S25523986, http://ebird.org/ebird/view/checklist/S25820636, http://ebird.org/ebird/view/checklist/S26394849, http://ebird.org/ebird/view/checklist/S27960101, http://ebird.org/ebird/view/checklist/S4158809, http://ebird.org/ebird/view/checklist/S5245322, http://ebird.org/ebird/view/checklist/S6147966, http://ebird.org/ebird/view/checklist/S6470158, http://ebird.org/ebird/view/checklist/S8416692, http://ebird.org/ebird/view/checklist/S8421449, http://ebird.org/ebird/view/checklist/S8426751, http://ebird.org/ebird/view/checklist/S8458336, http://www.inaturalist.org/observations/2318731",,,,Script: Mark_Laker@fws.gov,6/5/2019 6:42:41 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:56 AM
146541,7,FF07RKNA00,Kenai National Wildlife Refuge,Empidonax alnorum,"Empidonax alnorum Brewster, 1895",178340,85826,Animals,Bird,Animalia,Chordata,Aves,,,Passeriformes,,Tyrannidae,Species,Empidonax,Alder flycatcher,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://ebird.org/ebird/view/checklist/S11107294, http://ebird.org/ebird/view/checklist/S11505349, http://ebird.org/ebird/view/checklist/S14192503, http://ebird.org/ebird/view/checklist/S18976084, http://ebird.org/ebird/view/checklist/S21641543, http://ebird.org/ebird/view/checklist/S2524052, http://ebird.org/ebird/view/checklist/S2614277, http://ebird.org/ebird/view/checklist/S26969647, http://ebird.org/ebird/view/checklist/S26996640, http://ebird.org/ebird/view/checklist/S27287401, http://ebird.org/ebird/view/checklist/S4157583, http://ebird.org/ebird/view/checklist/S4342574, http://ebird.org/ebird/view/checklist/S4841810, http://ebird.org/ebird/view/checklist/S5012464, http://ebird.org/ebird/view/checklist/S5075941, http://ebird.org/ebird/view/checklist/S5080215, http://ebird.org/ebird/view/checklist/S5104446, http://ebird.org/ebird/view/checklist/S5104459, http://ebird.org/ebird/view/checklist/S5165657, http://ebird.org/ebird/view/checklist/S5200096, http://ebird.org/ebird/view/checklist/S5245309, http://ebird.org/ebird/view/checklist/S5250829, http://ebird.org/ebird/view/checklist/S5882067, http://ebird.org/ebird/view/checklist/S6431386, http://ebird.org/ebird/view/checklist/S6492243, http://ebird.org/ebird/view/checklist/S6493653, http://ebird.org/ebird/view/checklist/S6495902, http://ebird.org/ebird/view/checklist/S6529816, http://ebird.org/ebird/view/checklist/S6550992, http://ebird.org/ebird/view/checklist/S6550995, http://ebird.org/ebird/view/checklist/S6551022, http://ebird.org/ebird/view/checklist/S6551023, http://ebird.org/ebird/view/checklist/S6551028, http://ebird.org/ebird/view/checklist/S6554428, http://ebird.org/ebird/view/checklist/S6567931, http://ebird.org/ebird/view/checklist/S6582321, http://ebird.org/ebird/view/checklist/S6763049, http://ebird.org/ebird/view/checklist/S6980243, http://ebird.org/ebird/view/checklist/S6980273, http://ebird.org/ebird/view/checklist/S6980349, http://ebird.org/ebird/view/checklist/S6980352, http://ebird.org/ebird/view/checklist/S6980354, http://ebird.org/ebird/view/checklist/S6980355, http://ebird.org/ebird/view/checklist/S6980356, http://ebird.org/ebird/view/checklist/S7316942, http://ebird.org/ebird/view/checklist/S8287813, http://ebird.org/ebird/view/checklist/S8349644, http://ebird.org/ebird/view/checklist/S8365954, http://ebird.org/ebird/view/checklist/S8366302, http://ebird.org/ebird/view/checklist/S8458336, http://ebird.org/ebird/view/checklist/S8482619, http://ebird.org/ebird/view/checklist/S8482662, http://ebird.org/ebird/view/checklist/S8521206, http://ebird.org/ebird/view/checklist/S933765",,,,Script: Mark_Laker@fws.gov,6/5/2019 7:59:37 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:16:39 AM
146545,7,FF07RKNA00,Kenai National Wildlife Refuge,Grus,"Grus Brisson, 1760",176175,86494,Animals,Bird,Animalia,Chordata,Aves,,,Gruiformes,,Gruidae,Genus,Grus,Cranes,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 7:59:38 PM,Script: Mark_Laker@fws.gov,6/5/2019 7:59:39 PM
