SpeciesID,RegionNumber,UnitCode,RefugeName,SciName,SciWAuthority,ExternalSourceCode,TaxonCode,TaxonCategoryGroup,TaxonCategoryName,TaxonKingdom,TaxonPhylum,TaxonClass,TaxonSubClass,TaxonInfraclass,TaxonOrder,TaxonSubOrder,TaxonFamily,TaxonRank,TaxonGenus,RefugeCommonNames,Synonyms,Occurrence,OccurrenceTags,OccurrenceNote,Seasonality,Origin,OriginTags,OriginNote,Abundance,AbundanceNote,SpringAbundance,SpringAbundanceNote,SummerAbundance,SummerAbundanceNote,FallAbundance,FallAbundanceNote,WinterAbundance,WinterAbundanceNote,Management,RecordStatus,RefugeAcceptedStatus,Sensitive,SensitivityNote,ExternalLinks,SpeciesNote,RefugeTags,SSOC_StatusLookup,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate
200184,7,FF07RKNA00,Kenai National Wildlife Refuge,Glocianus punctiger,"Glocianus punctigerá(C.R.Sahlberg, 1835)",,1215798,Animals,Insect,,,,,,,,,Species,,,,Present,,,,Non-native,,,Common,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:10806,,,,matt_bowser@fws.gov,1/17/2020 6:19:57 PM,matt_bowser@fws.gov,1/17/2020 6:22:02 PM
200186,7,FF07RKNA00,Kenai National Wildlife Refuge,Isochnus flagellum,"Isochnus flagellum (Erichson, 1902)",,1215800,Animals,Insect,Animalia,,,,,Coleoptera,,Curculionidae,Species,,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:5526,,,,matt_bowser@fws.gov,1/24/2020 10:10:58 AM,matt_bowser@fws.gov,1/24/2020 10:11:20 AM
204282,7,FF07RKNA00,Kenai National Wildlife Refuge,Dendroides ephemeroides,,-691576,559097,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Pyrochroidae,Species,Dendroides,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6804,,,,matt_bowser@fws.gov,2/4/2020 9:45:13 AM,matt_bowser@fws.gov,2/4/2020 9:45:40 AM
200165,7,FF07RKNA00,Kenai National Wildlife Refuge,Sericoda bogemannii,"Sericoda bogemannii (Gyllenhal, 1813)",932467,918164,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Carabidae,Species,Sericoda,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:241043,,,,matt_bowser@fws.gov,12/26/2019 5:28:28 PM,matt_bowser@fws.gov,12/26/2019 5:30:49 PM
200167,7,FF07RKNA00,Kenai National Wildlife Refuge,Dryocoetes affaber,"Dryocoetes affaber (Mannerheim, 1852)",1085292,1179310,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Curculionidae,Species,Dryocoetes,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32814,,,,matt_bowser@fws.gov,12/26/2019 6:09:06 PM,matt_bowser@fws.gov,12/26/2019 6:11:47 PM
200168,7,FF07RKNA00,Kenai National Wildlife Refuge,Dryocoetes autographus,"Dryocoetes autographus (Ratzeburg, 1837)",1085404,1179422,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Curculionidae,Species,Dryocoetes,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32856,,,,matt_bowser@fws.gov,12/26/2019 6:15:04 PM,matt_bowser@fws.gov,12/26/2019 6:15:35 PM
200164,7,FF07RKNA00,Kenai National Wildlife Refuge,Sericoda bembidioides,"Sericoda bembidioides Kirby, 1837",110241,1052,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Adephaga,Carabidae,Species,Sericoda,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:241042,,,,matt_bowser@fws.gov,12/26/2019 3:14:04 PM,matt_bowser@fws.gov,12/26/2019 3:15:26 PM
200163,7,FF07RKNA00,Kenai National Wildlife Refuge,Quedionuchus,"Quedionuchus Sharp, 1884",,1210519,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Staphylinidae,Genus,Quedionuchus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,matt_bowser@fws.gov,12/23/2019 10:42:41 AM,matt_bowser@fws.gov,12/23/2019 10:42:41 AM
200166,7,FF07RKNA00,Kenai National Wildlife Refuge,Phratora hudsonia,"Phratora hudsonia Brown, 1951",720139,614568,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Chrysomelidae,Species,Phratora,,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAM:Ento:111403,,,,matt_bowser@fws.gov,12/26/2019 5:57:26 PM,matt_bowser@fws.gov,12/26/2019 5:59:21 PM
200169,7,FF07RKNA00,Kenai National Wildlife Refuge,Ips perturbatus,"Ips perturbatus (Eichhoff, 1869)",1085284,1179302,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Curculionidae,Species,Ips,,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32988,,,,matt_bowser@fws.gov,12/26/2019 6:25:27 PM,matt_bowser@fws.gov,12/26/2019 6:25:49 PM
204281,7,FF07RKNA00,Kenai National Wildlife Refuge,Rhizophagus dimidiatus,"Rhizophagus dimidiatus Mannerheim, 1843",1012327,1029126,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Monotomidae,Species,Rhizophagus,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/UAMObs:Ento:32601,,,,matt_bowser@fws.gov,2/4/2020 9:43:04 AM,matt_bowser@fws.gov,2/4/2020 9:43:05 AM
188436,7,FF07RKNA00,Kenai National Wildlife Refuge,Operophtera occidentalis,,-700081,572945,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Lepidoptera,,Geometridae,Species,Operophtera,Kodiak looper,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:11341, https://www.inaturalist.org/observations/34808119",,,,matt_bowser@fws.gov,10/24/2019 9:06:31 AM,matt_bowser@fws.gov,10/24/2019 9:10:45 AM
204276,7,FF07RKNA00,Kenai National Wildlife Refuge,Glyphopsyche irrorata,"Glyphopsyche irrorata (Fabricius, 1781)",116031,20097,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Trichoptera,,Limnephilidae,Species,Glyphopsyche,,,Present,,,,Native,,,Common,,,,,,,,,,,Approved,Accepted,No,,https://arctos.database.museum/guid/UAMObs:Ento:242195,,,,matt_bowser@fws.gov,1/31/2020 11:57:35 PM,matt_bowser@fws.gov,2/1/2020 12:07:34 AM
204277,7,FF07RKNA00,Kenai National Wildlife Refuge,Caenis youngi,"Caenis youngi Roemhild, 1984",568627,295867,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Palaeoptera,Ephemeroptera,Furcatergalia,Caenidae,Species,Caenis,,,Present,,,,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,https://arctos.database.museum/guid/UAMObs:Ento:241280,,,,matt_bowser@fws.gov,2/1/2020 12:00:44 AM,matt_bowser@fws.gov,2/1/2020 12:00:44 AM
177774,7,FF07RKNA00,Kenai National Wildlife Refuge,Parachaetocladius,Parachaetocladius,128951,31216,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Genus,Parachaetocladius,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:57:50 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:57:50 AM
177775,7,FF07RKNA00,Kenai National Wildlife Refuge,Chaoboridae,Chaoboridae,125886,31257,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chaoboridae,Family,,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:57:50 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:57:50 AM
177777,7,FF07RKNA00,Kenai National Wildlife Refuge,Psilometriocnemus triannulatus,"Psilometriocnemus triannulatus Saether, 1969",129084,32704,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Species,Psilometriocnemus,,32705,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:57:51 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:57:51 AM
177779,7,FF07RKNA00,Kenai National Wildlife Refuge,Rheocricotopus,Rheocricotopus Thienemann and Harnisch,129086,32706,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Genus,Rheocricotopus,,32707,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:57:51 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:57:52 AM
179120,7,FF07RKNA00,Kenai National Wildlife Refuge,Anisotoma,"Anisotoma Panzer, 1797",933507,934870,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Coleoptera,Polyphaga,Leiodidae,Genus,Anisotoma,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 1:07:34 AM,Script: Mark_Laker@fws.gov,6/6/2019 1:07:35 AM
179121,7,FF07RKNA00,Kenai National Wildlife Refuge,Xanthorhoe fossaria,"Xanthorhoe fossaria Taylor, 1906",942941,937368,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Lepidoptera,,Geometridae,Species,Xanthorhoe,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:6821, http://arctos.database.museum/guid/KNWR:Ento:6822, http://arctos.database.museum/guid/KNWR:Ento:6823",2004 Collet pilot study,,,Script: Mark_Laker@fws.gov,6/6/2019 1:07:35 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:57 AM
179122,7,FF07RKNA00,Kenai National Wildlife Refuge,Epirrita undulata,"Epirrita undulata (Harrison, 1942)",941896,938948,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Lepidoptera,,Geometridae,Species,Epirrita,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:7423,,,,Script: Mark_Laker@fws.gov,6/6/2019 1:07:35 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:57 AM
179125,7,FF07RKNA00,Kenai National Wildlife Refuge,Eupithecia sharronata,"Eupithecia sharronata Bolte, 1990",942064,944614,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Lepidoptera,,Geometridae,Species,Eupithecia,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:2771,Collected for Kenai NWR Long Term Ecological Monitoring Program,,,Script: Mark_Laker@fws.gov,6/6/2019 1:07:37 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:58 AM
177956,7,FF07RKNA00,Kenai National Wildlife Refuge,Anthomyza tenuis,"Anthomyza tenuis (Loew, 1863)",144414,42310,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Anthomyzidae,Species,Anthomyza,,42311,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:1816, http://arctos.database.museum/guid/KNWR:Ento:1818, http://arctos.database.museum/guid/KNWR:Ento:4976, http://arctos.database.museum/guid/KNWR:Ento:5638",http://dx.doi.org/10.7299/X7C829FR,,,Script: Mark_Laker@fws.gov,6/6/2019 12:59:09 AM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:17:58 AM
177963,7,FF07RKNA00,Kenai National Wildlife Refuge,Clusiodes,Clusiodes,143337,44085,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Clusiidae,Genus,Clusiodes,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:59:12 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:59:12 AM
177964,7,FF07RKNA00,Kenai National Wildlife Refuge,Dryomyzidae,Dryomyzidae,144624,44151,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Dryomyzidae,Family,,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:59:12 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:59:12 AM
169492,7,FF07RKNA00,Kenai National Wildlife Refuge,Eurytomidae,Eurytomidae,154008,57859,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Eurytomidae,Family,,Eurytomids,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:39:54 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:39:55 PM
169493,7,FF07RKNA00,Kenai National Wildlife Refuge,Tetramesa,"Tetramesa Walker, 1848",154016,57868,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Eurytomidae,Genus,Tetramesa,A jointworm,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,Collected on LTEMP.,,,Script: Mark_Laker@fws.gov,6/5/2019 11:39:55 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:39:55 PM
166956,7,FF07RKNA00,Kenai National Wildlife Refuge,Lejops perfidiosus,"Lejops perfidiosus (Hunter, 1897)",140847,44798,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Syrphidae,Species,Lejops,,44799,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:6082,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:14:59 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:00 AM
166959,7,FF07RKNA00,Kenai National Wildlife Refuge,Pherbellia tenuipes,"Pherbellia tenuipes (Loew, 1872)",144723,44931,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Sciomyzidae,Species,Pherbellia,,44932,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:3682, http://arctos.database.museum/guid/KNWR:Ento:3823",Collected for Kenai NWR Long Term Ecological Monitoring Program,,,Script: Mark_Laker@fws.gov,6/5/2019 11:15:01 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:00 AM
166961,7,FF07RKNA00,Kenai National Wildlife Refuge,Neoascia,Neoascia,141096,46682,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Syrphidae,Genus,Neoascia,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:15:02 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:15:02 PM
171394,7,FF07RKNA00,Kenai National Wildlife Refuge,Aeshna eremita,"Aeshna eremita Scudder, 1866",185978,95521,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Palaeoptera,Odonata,Anisoptera,Aeshnidae,Species,Aeshna,Lake darner,2258,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:8948,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:58:29 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:58 AM
165728,7,FF07RKNA00,Kenai National Wildlife Refuge,Stratiomyidae,"Stratiomyidae Latreille, 1802",130150,29689,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyidae,Family,,Soldier flies,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:04:49 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:04:50 PM
165736,7,FF07RKNA00,Kenai National Wildlife Refuge,Nanocladius spiniplenus,"Nanocladius spiniplenus Saether, 1977",128862,31117,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Species,Nanocladius,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:04:54 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:04:54 PM
165738,7,FF07RKNA00,Kenai National Wildlife Refuge,Orthocladius curtiseta,"Orthocladius curtiseta Saether, 1973",128889,31146,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Chironomidae,Species,Orthocladius,,31148,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:04:55 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:04:56 PM
165740,7,FF07RKNA00,Kenai National Wildlife Refuge,Acroceridae,Acroceridae,134035,33281,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Acroceridae,Family,,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 11:04:56 PM,Script: Mark_Laker@fws.gov,6/5/2019 11:04:56 PM
168496,7,FF07RKNA00,Kenai National Wildlife Refuge,Protophormia terraenovae,"Protophormia terraenovae (Robineau-desvoidy, 1830)",151709,50340,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Calliphoridae,Species,Protophormia,Northern blowfly,"50342, 50343, 50344",Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,"http://arctos.database.museum/guid/KNWR:Ento:8863, http://arctos.database.museum/guid/UAM:Ento:256830",,,,Script: Mark_Laker@fws.gov,6/5/2019 11:31:10 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:18:03 AM
176255,7,FF07RKNA00,Kenai National Wildlife Refuge,Boloria,"Boloria Moore, 1900",188566,98638,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Lepidoptera,,Nymphalidae,Genus,Boloria,,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/6/2019 12:45:27 AM,Script: Mark_Laker@fws.gov,6/6/2019 12:45:27 AM
163262,7,FF07RKNA00,Kenai National Wildlife Refuge,Botanophila rubrigena,"Botanophila rubrigena (Schnabl, 1915)",149386,56237,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Anthomyiidae,Species,Botanophila,,"56238, 56239, 56240",Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,http://arctos.database.museum/guid/KNWR:Ento:2264,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:44:10 PM,FWSpec-199:matt_bowser@fws.gov,12/9/2019 7:14:40 AM
163278,7,FF07RKNA00,Kenai National Wildlife Refuge,Cynipidae,Cynipidae,154031,58688,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hymenoptera,Apocrita,Cynipidae,Family,,Gall wasps,,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:44:23 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:44:24 PM
164892,7,FF07RKNA00,Kenai National Wildlife Refuge,Lygus shulli,"Lygus shulli Knight, 1941",105009,757510,Animals,Insect,Animalia,Arthropoda,Insecta,Pterygota,Neoptera,Hemiptera,Heteroptera,Miridae,Species,Lygus,,757504,Present,,, Seasonal Occurrence Uncertain,Native,,,Unknown,,,,,,,,,,,Approved,Accepted,No,,,,,,Script: Mark_Laker@fws.gov,6/5/2019 10:57:14 PM,Script: Mark_Laker@fws.gov,6/5/2019 10:57:15 PM
